CustomerKey,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full_Name
27612,11/25/1956,M,M,60000,2,High School,Professional,Y,MR. LUCAS HILL
27611,12/3/1956,M,M,60000,2,High School,Professional,Y,MR. JACK EDWARDS
27610,2/25/1956,S,M,80000,2,Partial High School,Skilled Manual,N,MR. JEREMY WASHINGTON
27609,11/4/1956,M,F,80000,2,Partial High School,Skilled Manual,Y,MRS. AUDREY ALONSO
27608,7/24/1956,M,M,80000,2,Partial High School,Skilled Manual,Y,MR. HECTOR HERNANDEZ
27607,8/11/1956,M,M,80000,2,Partial High School,Skilled Manual,Y,MR. JOSHUA MARTIN
27606,5/27/1957,S,F,70000,2,Partial College,Professional,N,MRS. COURTNEY EDWARDS
27605,1/22/1957,M,M,60000,2,High School,Professional,Y,MR. MIGUEL MARTINEZ
27604,3/3/1957,M,M,60000,2,High School,Professional,Y,MR. RICHARD BROOKS
27603,3/11/1957,M,F,70000,2,Partial High School,Skilled Manual,Y,MRS. MYA BARNES
27602,4/7/1953,S,M,60000,3,Partial High School,Skilled Manual,N,MR. WYATT CAMPBELL
27601,11/10/1953,S,F,60000,3,Partial High School,Skilled Manual,N,MRS. SYDNEY ROGERS
27600,9/20/1953,S,F,60000,3,Partial High School,Skilled Manual,N,MRS. DESTINY SANCHEZ
27599,2/1/1966,M,M,90000,2,Bachelors,Professional,N,MR. CORY SUBRAM
27598,5/14/1966,S,M,90000,2,Bachelors,Professional,Y,MR. MARCO GONZALEZ
27597,9/5/1966,S,M,90000,0,Bachelors,Professional,N,MR. CARL JAI
27596,3/15/1966,M,M,80000,5,Bachelors,Professional,Y,MR. EDGAR RAMAN
27595,9/22/1966,M,F,80000,5,Graduate Degree,Management,Y,MRS. JAMIE WU
27594,5/14/1967,S,M,80000,5,Graduate Degree,Management,Y,MR. NICOLAS ANDERSEN
27593,12/16/1967,M,M,70000,5,Bachelors,Professional,Y,MR. JORGE LIN
27592,11/27/1967,S,M,70000,5,Bachelors,Professional,Y,MR. HECTOR RUIZ
27591,8/17/1967,M,M,70000,5,Bachelors,Professional,N,MR. GERALD SERRANO
27590,4/22/1967,M,M,60000,2,Bachelors,Professional,Y,MR. DOMINIC LOPEZ
27589,5/24/1967,S,M,60000,2,Bachelors,Professional,N,MR. DEREK YUAN
27588,11/13/1968,S,F,70000,5,Bachelors,Professional,Y,MRS. VIRGINIA CHANDRA
27587,3/16/1968,S,F,60000,2,Bachelors,Professional,N,MRS. CARA LI
27586,8/15/1968,M,F,60000,2,Bachelors,Professional,Y,MRS. JENNY SHE
27585,2/27/1970,M,F,90000,2,Bachelors,Professional,N,MRS. CANDACE SUBRAM
27584,3/13/1970,S,F,90000,2,Bachelors,Professional,N,MRS. TINA MALHOTRA
27583,3/9/1970,M,M,90000,2,Bachelors,Professional,Y,MR. CALVIN XU
27582,3/12/1970,S,F,90000,2,Bachelors,Professional,N,MRS. LATOYA NATH
27581,11/5/1969,M,M,80000,4,Graduate Degree,Management,Y,MR. PHILLIP KAPOOR
27580,10/20/1969,M,F,80000,4,Graduate Degree,Management,Y,MRS. KRISTA BLANCO
27579,3/14/1958,M,M,70000,5,Graduate Degree,Professional,Y,MR. BRUCE SUAREZ
27578,11/8/1958,M,F,60000,1,Bachelors,Professional,Y,MRS. COURTNEY CARTER
27577,6/4/1958,S,M,60000,1,Bachelors,Professional,N,MR. PATRICK COOK
27576,9/3/1958,M,F,60000,1,Bachelors,Professional,N,MRS. CAROLINE GONZALES
27575,8/5/1958,S,F,60000,3,Bachelors,Professional,N,MRS. EMMA WILSON
27574,4/12/1958,M,F,80000,1,Partial College,Skilled Manual,Y,MRS. MADELINE HILL
27573,6/21/1958,M,M,80000,1,Partial College,Skilled Manual,Y,MR. HUNTER LAL
27572,9/10/1958,M,M,80000,1,Partial College,Skilled Manual,Y,MR. ISAIAH CARTER
27571,4/21/1959,M,F,80000,4,Graduate Degree,Professional,Y,MRS. SHANNON GAO
27570,11/14/1959,S,F,80000,2,Graduate Degree,Professional,N,MRS. NATASHA NAVARRO
27569,11/3/1959,S,F,70000,2,Graduate Degree,Professional,Y,MRS. JOCELYN WOOD
27568,3/11/1959,S,M,70000,2,Graduate Degree,Professional,N,MR. MIGUEL EVANS
27567,12/23/1959,M,F,60000,4,Bachelors,Professional,N,MRS. MIRANDA FOSTER
27566,9/27/1959,M,M,60000,4,Bachelors,Professional,Y,MR. TRISTAN LONG
27565,6/5/1959,M,F,60000,4,Bachelors,Professional,N,MRS. KAYLA WOOD
27564,8/21/1959,S,M,60000,4,Bachelors,Professional,Y,MR. KEVIN LAL
27563,1/23/1959,M,M,60000,5,Bachelors,Professional,Y,MR. DEVIN BENNETT
27562,6/23/1959,M,F,60000,5,Bachelors,Professional,Y,MRS. HALEY BAILEY
27561,2/20/1959,S,F,60000,5,Bachelors,Professional,Y,MRS. KIMBERLY BROOKS
27560,1/13/1960,M,F,60000,1,Partial College,Skilled Manual,Y,MRS. GRACE PATTERSON
27559,2/26/1960,M,F,60000,1,Partial College,Skilled Manual,Y,MRS. EMILY RODRIGUEZ
27558,2/3/1960,M,M,60000,1,Partial College,Skilled Manual,Y,MR. CALEB KUMAR
27557,11/15/1960,M,M,60000,1,Partial College,Skilled Manual,Y,MR. RICHARD THOMAS
27556,6/8/1960,M,F,60000,1,Partial College,Skilled Manual,Y,MRS. AMANDA COX
27555,8/12/1960,M,F,60000,1,Partial College,Skilled Manual,Y,MRS. ISABELLA ALEXANDER
27554,7/25/1960,M,F,60000,1,Partial College,Skilled Manual,Y,MRS. JORDYN WEST
27553,12/1/1967,S,F,60000,0,Graduate Degree,Professional,N,MS. JULIA SANDERS
27552,2/11/1967,S,F,60000,0,Graduate Degree,Professional,N,MS. SHANNON GUO
27551,10/17/1967,M,M,60000,0,Partial College,Skilled Manual,N,MR. ANTONIO LONG
27550,11/22/1967,S,M,60000,0,Partial College,Skilled Manual,N,MR. MARCUS BLUE
27549,12/4/1960,M,M,60000,1,Partial College,Skilled Manual,Y,MR. HUNTER JOHNSON
27548,11/28/1960,M,M,60000,1,Partial College,Skilled Manual,Y,MR. MASON GREEN
27547,8/3/1960,M,M,40000,4,High School,Skilled Manual,Y,MR. KEVIN HILL
27546,5/14/1960,S,M,40000,4,High School,Skilled Manual,Y,MR. JACKSON ROSS
27545,1/11/1961,M,M,60000,1,Partial College,Skilled Manual,Y,MR. LUCAS GARCIA
27544,7/19/1961,M,F,60000,1,Partial College,Skilled Manual,Y,MRS. MARISSA HAYES
27543,2/23/1962,M,F,70000,1,Bachelors,Professional,Y,MRS. KATHERINE GRIFFIN
27542,5/4/1962,M,F,70000,1,Bachelors,Professional,Y,MRS. JESSICA RIVERA
27541,10/12/1968,S,F,70000,0,Bachelors,Professional,Y,MS. SAMANTHA MARTIN
27540,11/3/1968,S,F,70000,0,Bachelors,Professional,N,MS. JACQUELINE BUTLER
27539,7/9/1968,S,M,70000,0,Bachelors,Professional,N,MR. SAMUEL WINSTON
27538,2/14/1963,M,M,70000,4,Bachelors,Professional,Y,MR. JOSÉ JACKSON
27537,2/22/1963,M,F,70000,4,Bachelors,Professional,Y,MRS. AMANDA BRYANT
27536,5/28/1964,M,F,60000,4,Bachelors,Skilled Manual,Y,MRS. VICTORIA WILSON
27535,4/26/1964,S,M,60000,5,Bachelors,Skilled Manual,Y,MR. IAN COOK
27534,7/21/1964,S,F,60000,4,Bachelors,Skilled Manual,N,MRS. CANDACE CHAPMAN
27533,3/24/1964,M,F,60000,4,Bachelors,Skilled Manual,Y,MRS. ALLISON PEREZ
27532,4/5/1964,S,F,60000,4,Bachelors,Skilled Manual,Y,MRS. KAITLYN FLORES
27531,2/12/1964,S,F,40000,0,Bachelors,Professional,N,MS. ABIGAIL BAILEY
27530,5/22/1957,M,F,70000,2,Partial High School,Skilled Manual,Y,MRS. MARIA ROSS
27529,2/15/1966,M,F,130000,1,Graduate Degree,Management,Y,MRS. RACHEL WHITE
27528,4/24/1966,M,F,130000,0,Graduate Degree,Management,Y,MS. JADE STEWART
27527,10/8/1966,S,F,120000,2,Bachelors,Management,N,MRS. TINA SANCHEZ
27526,12/10/1974,M,M,60000,0,Partial College,Professional,Y,MR. RAMON MA
27525,6/14/1974,M,F,60000,0,Partial College,Professional,N,MS. ARIANA SANDERS
27524,11/11/1974,S,F,50000,0,Partial High School,Skilled Manual,N,MS. DENISE SURI
27523,3/20/1974,S,F,50000,0,High School,Professional,N,MS. KAYLA MARTIN
27522,8/4/1974,M,F,50000,0,High School,Professional,Y,MS. MADELINE CARTER
27521,10/19/1973,S,M,80000,0,Bachelors,Management,N,MR. GABRIEL FOSTER
27520,2/14/1959,S,M,110000,4,Bachelors,Management,N,MR. FRANCIS NAVARRO
27519,4/3/1959,S,M,110000,4,Bachelors,Management,N,MR. ALEJANDRO LI
27518,5/11/1959,M,F,100000,1,Bachelors,Management,Y,MRS. STEFANIE PEREZ
27517,5/5/1959,M,M,100000,1,Bachelors,Management,Y,MR. JESSIE XU
27516,5/12/1959,S,M,100000,1,Bachelors,Management,Y,MR. CHARLES MURPHY
27515,3/12/1958,S,M,100000,1,Bachelors,Management,N,MR. KEITH BECKER
27514,4/24/1957,S,F,70000,2,High School,Skilled Manual,N,MRS. DAISY NAVARRO
27513,1/15/1957,S,F,70000,2,High School,Skilled Manual,N,MRS. CARA ZHENG
27512,6/3/1956,S,M,80000,2,High School,Skilled Manual,N,MR. JOE LOPEZ
27511,2/7/1956,S,F,80000,2,High School,Skilled Manual,N,MRS. BETHANY GOEL
27510,10/3/1976,S,M,60000,0,Partial College,Professional,N,MR. COLE BAILEY
27509,6/18/1976,S,M,60000,0,Partial College,Professional,N,MR. ZACHARY JOHNSON
27508,2/10/1973,S,M,60000,0,Partial College,Skilled Manual,N,MR. JAMES EDWARDS
27507,6/27/1975,M,F,40000,0,High School,Skilled Manual,Y,MS. VALERIE LI
27506,6/13/1975,M,F,40000,0,High School,Skilled Manual,Y,MS. CARLA SRINI
27505,12/19/1975,S,F,40000,0,High School,Skilled Manual,Y,MS. BONNIE SKELLY
27504,9/17/1975,S,F,40000,0,High School,Skilled Manual,N,MS. REBECCA LOPEZ
27503,12/16/1975,S,M,40000,0,Partial College,Skilled Manual,Y,MR. WARREN SHEN
27502,10/28/1975,S,M,40000,0,Partial College,Skilled Manual,Y,MR. TYLER THOMPSON
27501,2/25/1955,M,M,80000,2,Partial College,Skilled Manual,Y,MR. DARREN ALONSO
27500,9/13/1955,S,M,80000,2,Partial College,Skilled Manual,Y,MR. LUIS HILL
27499,7/8/1955,M,F,80000,2,Partial College,Skilled Manual,Y,MRS. BARBARA KUMAR
27498,12/23/1955,S,F,80000,2,Partial College,Skilled Manual,N,MRS. MARIE RUIZ
27497,8/3/1954,S,M,40000,3,Partial High School,Clerical,N,MR. JOHNATHAN RANA
27496,8/27/1954,S,M,40000,3,Partial High School,Clerical,N,MR. STANLEY SURI
27495,8/24/1954,S,F,40000,3,Partial High School,Clerical,N,MRS. NINA LUO
27494,7/15/1953,S,F,40000,2,Partial College,Skilled Manual,N,MRS. VIRGINIA PEREZ
27493,11/23/1952,M,F,30000,3,High School,Skilled Manual,Y,MRS. BARBARA ZHENG
27492,1/26/1952,M,M,30000,3,High School,Skilled Manual,Y,MR. CLAYTON LIN
27491,3/4/1952,M,M,20000,3,Partial High School,Clerical,N,MR. MAURICE LUO
27490,4/3/1951,S,F,20000,2,Partial High School,Clerical,Y,MRS. NATASHA MARTIN
27489,8/14/1951,S,F,20000,2,Partial High School,Clerical,Y,MRS. HALEY HALL
27488,7/2/1951,M,F,20000,2,Partial High School,Clerical,N,MRS. SHEILA MUNOZ
27487,10/5/1951,M,M,20000,2,Partial High School,Clerical,Y,MR. CEDRIC GUO
27486,5/10/1950,S,M,20000,2,Partial High School,Clerical,N,MR. MATHEW GILL
27485,7/12/1950,S,F,20000,2,Partial High School,Clerical,N,MRS. NINA TANG
27484,3/16/1949,S,F,20000,2,Partial High School,Clerical,Y,MRS. KRISTEN ZHANG
27483,8/26/1949,M,M,20000,2,Partial High School,Clerical,Y,MR. THOMAS SHAN
27482,1/22/1949,M,M,10000,2,Partial High School,Clerical,Y,MR. GARY DIAZ
27481,5/27/1977,S,M,70000,0,Partial College,Skilled Manual,N,MR. OSCAR GONZALES
27480,6/7/1977,S,F,70000,0,Partial College,Skilled Manual,N,MS. CHLOE PARKER
27479,3/11/1977,S,F,60000,0,Partial College,Skilled Manual,N,MS. KAITLYN SANDERS
27478,6/12/1977,M,F,60000,0,Partial College,Skilled Manual,Y,MS. SHEILA ALVAREZ
27477,8/12/1977,S,M,40000,0,Partial College,Skilled Manual,Y,MR. HUNTER WRIGHT
27476,2/14/1977,S,F,40000,0,Partial College,Skilled Manual,Y,MS. ALEXIS ALEXANDER
27475,6/19/1977,S,F,40000,0,Partial College,Skilled Manual,Y,MS. ALEXA BAILEY
27474,1/24/1977,S,F,40000,0,Bachelors,Professional,Y,MS. ALEXANDRIA HAYES
27473,1/10/1948,S,M,20000,2,Partial High School,Clerical,Y,MR. GABRIEL LAL
27472,2/11/1948,S,F,20000,2,Partial High School,Clerical,Y,MRS. MINDY CHANDE
27471,3/17/1948,S,F,20000,2,High School,Skilled Manual,Y,MRS. SUSAN GAO
27470,3/20/1947,M,F,30000,2,Partial College,Clerical,N,MRS. RAQUEL DOMINGUEZ
27469,2/22/1946,S,F,30000,2,Partial College,Clerical,N,MRS. ANNE GILL
27468,10/12/1978,M,M,60000,0,Partial College,Skilled Manual,N,MR. ROBERT POWELL
27467,3/16/1978,M,M,60000,0,Partial College,Skilled Manual,Y,MR. JACKSON COLEMAN
27466,3/12/1978,S,F,30000,0,Partial College,Skilled Manual,N,MS. ABIGAIL MURPHY
27465,10/25/1978,S,M,30000,0,Partial College,Skilled Manual,Y,MR. SETH GARCIA
27464,10/18/1944,M,F,20000,3,High School,Skilled Manual,N,MRS. JACQUELYN TORRES
27463,11/2/1979,S,F,40000,0,Partial College,Skilled Manual,N,MS. RACHEL MORGAN
27462,5/2/1979,S,M,40000,0,Partial College,Skilled Manual,Y,MR. XAVIER RODRIGUEZ
27461,10/6/1979,S,F,40000,0,High School,Skilled Manual,Y,MS. ARIANNA COLEMAN
27460,10/27/1968,S,M,130000,1,Graduate Degree,Management,N,MR. GRANT GOEL
27459,11/26/1968,M,M,130000,1,Graduate Degree,Management,Y,MR. KEVIN KUMAR
27458,12/16/1968,M,M,110000,2,Bachelors,Management,Y,MR. ROGER LIANG
27457,6/7/1968,S,F,100000,2,Bachelors,Management,N,MRS. ELIZABETH WALKER
27456,2/15/1968,M,M,100000,2,Bachelors,Management,Y,MR. JACKSON HUGHES
27455,11/17/1968,S,F,100000,2,Bachelors,Management,N,MRS. BRIANNA JENKINS
27454,12/8/1968,M,M,90000,4,Bachelors,Management,Y,MR. BENJAMIN WANG
27453,11/3/1963,S,M,80000,4,Bachelors,Management,Y,MR. CARSON HENDERSON
27452,5/20/1967,S,M,120000,0,Bachelors,Management,N,MR. EVAN WATSON
27451,11/21/1967,S,M,100000,2,Bachelors,Management,N,MR. THOMAS WASHINGTON
27450,7/15/1967,M,F,100000,1,Bachelors,Management,Y,MRS. ABIGAIL ROSS
27449,2/5/1968,S,M,80000,0,Bachelors,Management,Y,MR. BRYAN COX
27448,5/2/1965,S,M,40000,0,Bachelors,Professional,Y,MR. MARC ROMERO
27447,4/28/1969,M,F,80000,3,Graduate Degree,Professional,Y,MRS. MIRANDA HAYES
27445,10/13/1969,M,M,70000,5,Graduate Degree,Professional,Y,MR. SHAUN TANG
27444,1/14/1969,M,F,70000,5,Graduate Degree,Professional,N,MRS. KAYLA MARTINEZ
27443,12/10/1953,S,F,60000,3,Partial High School,Skilled Manual,Y,MRS. JESSICA JACKSON
27442,10/23/1953,M,F,60000,3,High School,Professional,Y,MRS. JANELLE RAMAN
27441,5/3/1953,M,M,60000,3,High School,Professional,N,MR. JOSE ROSS
27440,7/11/1952,S,F,70000,2,Partial High School,Skilled Manual,N,MRS. TRINITY HOWARD
27439,11/4/1952,S,M,70000,2,High School,Professional,N,MR. CHASE RAMIREZ
27438,7/6/1951,M,M,60000,2,Partial College,Professional,Y,MR. ALEJANDRO SHAN
27437,2/3/1951,S,F,60000,2,High School,Professional,Y,MRS. GABRIELLA REED
27436,11/11/1951,S,F,60000,2,High School,Professional,Y,MRS. CARMEN MEHTA
27435,12/9/1950,M,F,70000,4,Partial College,Professional,Y,MRS. ALEXANDRA JOHNSON
27434,6/25/1950,S,M,70000,4,Partial College,Professional,Y,MR. DAVID PATTERSON
27433,8/20/1950,S,M,60000,2,Partial College,Professional,N,MR. BARRY GARCIA
27432,5/9/1950,S,M,60000,2,Partial College,Professional,Y,MR. CRAIG RUIZ
27431,9/12/1950,S,M,60000,2,Partial College,Professional,N,MR. ETHAN JENKINS
27430,5/26/1950,M,F,60000,2,Partial College,Professional,Y,MRS. STEPHANIE YOUNG
27429,1/20/1950,S,F,40000,2,Partial High School,Skilled Manual,Y,MRS. STEPHANIE WARD
27428,3/11/1950,S,F,40000,2,Partial High School,Skilled Manual,Y,MRS. PAIGE FOSTER
27427,2/8/1949,S,M,70000,5,Partial College,Professional,N,MR. MASON YOUNG
27426,12/22/1949,S,M,60000,2,Partial College,Professional,Y,MR. EVAN STEWART
27425,7/9/1949,S,M,60000,2,Partial College,Professional,N,MR. STEVEN MORRIS
27424,4/11/1949,S,M,60000,2,Partial College,Professional,Y,MR. LUIS MITCHELL
27423,5/16/1949,S,M,60000,2,Partial College,Professional,N,MR. DAKOTA BUTLER
27422,7/17/1949,M,M,60000,2,Partial College,Professional,Y,MR. EVAN GONZALEZ
27421,2/4/1949,S,F,60000,2,Partial College,Professional,N,MRS. MINDY CHANDER
27420,9/3/1949,S,M,40000,2,Partial High School,Skilled Manual,Y,MR. SAMUEL TURNER
27419,12/2/1949,S,F,40000,2,High School,Professional,Y,MRS. REBEKAH MEHTA
27418,9/22/1948,S,F,70000,4,Partial College,Professional,N,MRS. MYA COLEMAN
27417,1/13/1948,M,M,60000,2,Bachelors,Management,Y,MR. EDWIN SHE
27416,1/11/1948,S,M,60000,2,Partial College,Professional,N,MR. JEREMIAH MORRIS
27415,2/3/1948,M,M,40000,2,High School,Professional,Y,MR. TREVOR BUTLER
27414,11/4/1947,M,F,70000,2,Bachelors,Management,Y,MRS. JULIA YOUNG
27413,10/19/1947,M,F,70000,2,Bachelors,Management,Y,MRS. KAITLYN REED
27412,9/4/1947,S,M,70000,2,Bachelors,Management,Y,MR. MIGUEL PRICE
27411,9/17/1947,S,M,40000,2,High School,Professional,Y,MR. MASON BENDIXEN
27409,11/4/1947,M,M,40000,2,High School,Professional,Y,MR. PRESTON SMITH
27408,8/10/1946,M,F,70000,5,Bachelors,Management,Y,MRS. TABITHA SANCHEZ
27407,2/5/1946,S,F,70000,5,Bachelors,Management,Y,MRS. FAITH GRIFFIN
27406,10/17/1946,S,M,70000,5,Bachelors,Management,Y,MR. RICHARD SANCHEZ
27405,6/8/1946,M,M,40000,5,High School,Professional,Y,MR. JACKSON SHAN
27403,5/20/1945,S,M,30000,2,Partial High School,Skilled Manual,N,MR. DYLAN COLEMAN
27402,6/19/1944,S,M,30000,5,Partial High School,Clerical,N,MR. ADAM NELSON
27401,9/6/1944,M,M,30000,5,Partial High School,Clerical,N,MR. MICAH HE
27400,4/9/1943,M,M,60000,4,Bachelors,Management,Y,MR. MIGUEL COLEMAN
27399,11/23/1943,S,M,60000,4,Bachelors,Management,N,MR. THOMAS PARKER
27398,9/1/1943,S,F,60000,4,Bachelors,Management,N,MRS. ALEXIS LEE
27397,1/4/1943,S,M,60000,4,Bachelors,Management,Y,MR. ALEX JAMES
27396,5/26/1943,S,M,60000,4,Bachelors,Management,Y,MR. ADRIAN COOK
27395,8/12/1942,S,F,50000,4,Bachelors,Management,Y,MRS. JENNY LU
27394,9/22/1942,S,M,50000,4,Bachelors,Management,N,MR. KYLE ALEXANDER
27393,12/12/1942,M,F,50000,4,Bachelors,Management,Y,MRS. SIERRA HERNANDEZ
27392,8/25/1941,M,F,50000,4,Bachelors,Management,Y,MRS. FELICIA ROMERO
27391,8/21/1941,S,M,50000,3,Bachelors,Management,Y,MR. LOGAN YOUNG
27390,7/13/1940,S,F,60000,3,Graduate Degree,Management,N,MRS. LEAH ZENG
27389,10/16/1940,S,M,60000,3,Bachelors,Management,N,MR. LUCAS HENDERSON
27388,4/14/1940,M,M,60000,3,Bachelors,Management,N,MR. XAVIER COX
27387,5/9/1939,S,M,60000,3,Graduate Degree,Management,Y,MR. NOAH WASHINGTON
27386,7/27/1939,M,M,60000,3,Graduate Degree,Management,Y,MR. JAMES GARCIA
27385,10/19/1939,M,M,60000,3,Graduate Degree,Management,N,MR. JONATHON RAMOS
27384,4/15/1938,M,M,60000,3,Graduate Degree,Management,Y,MR. ERIC PATTERSON
27383,3/2/1938,S,M,60000,3,Graduate Degree,Management,Y,MR. JAY HERNANDEZ
27382,6/16/1937,S,F,50000,3,Graduate Degree,Management,Y,MRS. KAITLIN CHAPMAN
27381,8/23/1937,S,F,40000,4,High School,Professional,Y,MRS. MIGUEL SANZ
27380,11/16/1947,S,M,40000,4,High School,Professional,Y,MR. ERIC GREEN
27379,6/9/1947,S,F,40000,4,High School,Professional,N,MRS. ISABEL ROSS
27378,3/19/1947,M,NA,30000,4,High School,Professional,Y, SAMANTHA LEE
27377,2/5/1947,S,F,30000,4,High School,Professional,Y,MRS. MELANIE ALEXANDER
27376,7/27/1948,S,F,30000,4,High School,Professional,Y,MRS. COURTNEY GONZALEZ
27375,9/3/1948,M,F,30000,4,High School,Professional,Y,MRS. NICOLE WILSON
27374,11/25/1948,S,M,30000,4,High School,Professional,Y,MR. ROBERT PHILLIPS
27373,4/19/1948,S,M,30000,4,High School,Professional,N,MR. EDUARDO RIVERA
27372,2/1/1948,S,M,30000,4,High School,Professional,N,MR. ANDRE SAI
27371,10/26/1971,S,F,110000,0,Partial High School,Professional,N,MS. CAROLYN SRINI
27370,1/8/1971,S,F,110000,0,High School,Management,N,MS. STEPHANIE BELL
27369,10/19/1970,M,F,110000,0,High School,Management,Y,MS. PAMELA RAMAN
27368,9/1/1970,M,F,100000,0,Partial High School,Professional,N,MS. BRANDY GONZALEZ
27367,10/9/1970,S,F,90000,0,Bachelors,Professional,Y,MS. SYDNEY ADAMS
27366,4/10/1971,S,M,100000,0,High School,Management,Y,MR. BOB ALAN
27365,5/15/1971,S,M,100000,0,High School,Management,N,MR. JIMMY JIMENEZ
27364,8/27/1971,S,M,90000,0,Bachelors,Professional,N,MR. CEDRIC LI
27363,8/11/1972,M,F,110000,0,High School,Management,Y,MS. TARA JAI
27362,4/22/1972,S,M,110000,0,Partial College,Management,N,MR. ALEX COOPER
27361,7/11/1971,S,F,80000,0,Bachelors,Professional,N,MS. VALERIE YANG
27360,2/20/1971,M,M,80000,0,Bachelors,Professional,Y,MR. KURT KUMAR
27359,3/23/1972,S,F,100000,0,High School,Management,Y,MS. MORGAN DAVIS
27358,3/13/1972,M,M,90000,0,Bachelors,Professional,Y,MR. DEVON SHEN
27357,9/10/1972,M,M,90000,0,Bachelors,Professional,N,MR. VICTOR GUTIERREZ
27356,2/10/1973,M,F,120000,0,Partial High School,Professional,Y,MS. MAYRA LOPEZ
27355,6/27/1973,M,M,100000,0,High School,Management,Y,MR. NELSON SUAREZ
27354,8/22/1974,S,F,120000,5,Partial High School,Professional,N,MRS. DEANNA PATEL
27353,2/22/1974,S,M,110000,0,Partial College,Management,Y,MR. GILBERT ANDERSEN
27352,3/5/1974,S,M,110000,0,Partial College,Management,Y,MR. DOUGLAS SUBRAM
27351,8/6/1974,M,F,110000,0,Partial College,Management,Y,MS. JENNY LIANG
27350,12/27/1974,S,M,90000,0,Bachelors,Professional,N,MR. ARTHUR SUBRAM
27349,8/15/1974,M,F,90000,0,Bachelors,Professional,Y,MS. SHEILA DIAZ
27348,4/20/1974,M,M,90000,0,Bachelors,Professional,Y,MR. CLAYTON ZHOU
27347,5/15/1974,M,M,80000,0,Bachelors,Professional,Y,MR. JEFFERY LIN
27346,10/16/1975,S,F,90000,0,Bachelors,Professional,N,MS. LESLIE DOMINGUEZ
27345,2/17/1975,S,M,80000,0,Bachelors,Professional,N,MR. DARRELL SHAN
27344,9/16/1974,S,M,70000,0,Bachelors,Professional,Y,MR. HECTOR SANZ
27343,4/10/1975,S,M,70000,0,Bachelors,Professional,Y,MR. DALE NATH
27342,8/18/1976,M,M,80000,0,Bachelors,Professional,Y,MR. HENRY RANA
27341,9/21/1976,S,F,80000,0,Bachelors,Professional,N,MS. KARI SANZ
27340,6/5/1976,S,M,80000,0,Bachelors,Professional,Y,MR. FRANCIS CARLSON
27339,10/18/1975,S,F,70000,0,Bachelors,Professional,N,MS. ANN SAI
27338,11/17/1975,M,F,70000,0,Bachelors,Professional,Y,MS. VIRGINIA LOPEZ
27337,9/15/1947,M,F,150000,5,Partial High School,Professional,Y,MRS. JULIA HALL
27336,10/13/1947,S,M,120000,5,High School,Management,Y,MR. GEORGE SURI
27335,8/21/1947,M,M,90000,5,Partial High School,Skilled Manual,Y,MR. RICARDO RAJI
27334,5/26/1947,S,M,90000,5,Partial High School,Skilled Manual,N,MR. COREY YUAN
27333,9/22/1948,M,F,100000,3,Partial College,Management,Y,MRS. KATHRYN LUO
27332,2/25/1948,M,M,90000,4,High School,Management,Y,MR. TONY RAJI
27331,9/7/1949,M,F,130000,4,High School,Management,N,MRS. JULIA RICHARDSON
27330,7/21/1949,M,M,120000,4,Partial College,Management,Y,MR. BRENDAN NARA
27329,7/23/1949,M,F,80000,5,High School,Management,N,MRS. GLORIA VAZQUEZ
27328,3/27/1949,S,M,80000,5,High School,Management,Y,MR. EDGAR SRINI
27327,8/19/1950,S,F,110000,4,Partial College,Management,Y,MRS. MELODY NICHOLLS
27326,9/22/1951,S,F,80000,5,High School,Professional,Y,MRS. ASHLEE GOEL
27325,3/11/1952,M,M,100000,3,Partial College,Professional,Y,MR. TODD LIANG
27324,7/28/1952,S,F,80000,4,High School,Professional,N,MRS. CANDICE XU
27323,8/27/1952,S,F,80000,4,Partial College,Professional,Y,MRS. MICHELE SHAN
27322,10/12/1953,S,M,90000,3,Partial College,Professional,N,MR. DERRICK BRADLEY
27321,2/26/1953,M,M,80000,4,Partial College,Professional,Y,MR. DYLAN ZHANG
27320,9/4/1953,M,M,70000,4,High School,Professional,Y,MR. JOSE GREEN
27319,5/21/1954,M,M,90000,3,High School,Professional,N,MR. IAN BRYANT
27318,11/11/1954,M,M,80000,4,Partial College,Professional,Y,MR. JAMES BRYANT
27317,10/23/1946,M,M,150000,3,Graduate Degree,Management,Y,MR. RAYMOND LOPEZ
27316,9/6/1946,M,M,120000,4,Bachelors,Management,Y,MR. JARROD MALHOTRA
27315,6/19/1945,M,M,100000,2,Graduate Degree,Management,Y,MR. JAMES MITCHELL
27314,5/9/1945,S,M,80000,5,Bachelors,Management,N,MR. JARROD ARTHUR
27313,8/20/1945,M,F,70000,5,High School,Professional,Y,MRS. DIANE MORENO
27312,12/28/1944,S,F,110000,3,Bachelors,Management,Y,MRS. SANDRA SUN
27311,5/24/1954,M,F,80000,4,Partial College,Professional,Y,MRS. JENNA ADAMS
27310,10/18/1954,M,F,80000,3,Partial College,Professional,N,MRS. ISABELLA HILL
27309,7/16/1955,M,M,130000,3,Partial College,Professional,Y,MR. TONY DENG
